"Date","Price","Open","High","Low","Vol.","Change %"
"07/26/2021","148.99","148.27","149.83","147.70","72.43M","0.29%"
"07/27/2021","146.77","149.12","149.21","145.55","104.82M","-1.49%"
"07/28/2021","144.98","144.81","146.97","142.54","118.93M","-1.22%"
"07/29/2021","145.64","144.68","146.55","144.58","56.70M","0.46%"
"07/30/2021","145.86","144.38","146.33","144.11","70.44M","0.15%"
"08/02/2021","145.52","146.36","146.95","145.25","62.88M","-0.23%"
"08/03/2021","147.36","145.81","148.04","145.18","64.79M","1.26%"
"08/04/2021","146.95","147.27","147.79","146.28","56.37M","-0.28%"
"08/05/2021","147.06","146.98","147.84","146.17","46.40M","0.07%"
"08/06/2021","146.14","146.35","147.11","145.63","54.13M","-0.63%"
"08/09/2021","146.09","146.20","146.70","145.52","48.91M","-0.03%"
"08/10/2021","145.60","146.44","147.71","145.30","69.02M","-0.34%"
"08/11/2021","145.86","146.05","146.72","145.53","48.49M","0.18%"
"08/12/2021","148.89","146.19","149.05","145.84","73.78M","2.08%"
"08/13/2021","149.10","148.97","149.44","148.27","59.38M","0.14%"
"08/16/2021","151.12","148.54","151.19","146.47","103.56M","1.35%"
"08/17/2021","150.19","150.23","151.68","149.09","92.23M","-0.62%"
"08/18/2021","146.36","149.80","150.72","146.15","86.33M","-2.55%"
"08/19/2021","146.70","145.03","148.00","144.50","86.96M","0.23%"
"08/20/2021","148.19","147.44","148.50","146.78","60.55M","1.02%"
"08/23/2021","149.71","148.31","150.19","147.89","60.13M","1.03%"
"08/24/2021","149.62","149.45","150.86","149.15","48.61M","-0.06%"
"08/25/2021","148.36","149.81","150.32","147.80","58.99M","-0.84%"
"08/26/2021","147.54","148.35","149.12","147.51","48.60M","-0.55%"
"08/27/2021","148.60","147.48","148.75","146.83","55.80M","0.72%"
"08/30/2021","153.12","149.00","153.49","148.61","90.96M","3.04%"
"08/31/2021","151.83","152.66","152.80","151.29","86.45M","-0.84%"
"09/01/2021","152.51","152.83","154.98","152.34","80.31M","0.45%"
"09/02/2021","153.65","153.87","154.72","152.40","71.17M","0.75%"
"09/03/2021","154.30","153.76","154.63","153.09","57.87M","0.42%"
"09/07/2021","156.69","154.97","157.26","154.39","82.28M","1.55%"
"09/08/2021","155.11","156.98","157.04","153.98","74.42M","-1.01%"
"09/09/2021","154.07","155.49","156.11","153.95","57.31M","-0.67%"
"09/10/2021","148.97","155.00","155.48","148.70","140.89M","-3.31%"
"09/13/2021","149.55","150.63","151.42","148.75","102.40M","0.39%"
"09/14/2021","148.12","150.35","151.07","146.91","109.30M","-0.96%"
"09/15/2021","149.03","148.56","149.44","146.37","83.28M","0.61%"
"09/16/2021","148.79","148.44","148.97","147.22","68.03M","-0.16%"
"09/17/2021","146.06","148.82","148.82","145.76","129.87M","-1.83%"
"09/20/2021","142.94","143.80","144.84","141.27","123.48M","-2.14%"
"09/21/2021","143.43","143.93","144.60","142.78","75.83M","0.34%"
"09/22/2021","145.85","144.45","146.43","143.70","76.40M","1.69%"
"09/23/2021","146.83","146.65","147.08","145.64","64.84M","0.67%"
"09/24/2021","146.92","145.66","147.47","145.56","53.48M","0.06%"
"09/27/2021","145.37","145.47","145.96","143.82","74.15M","-1.05%"
"09/28/2021","141.91","143.25","144.75","141.69","108.97M","-2.38%"
"09/29/2021","142.83","142.47","144.45","142.03","74.60M","0.65%"
"09/30/2021","141.50","143.66","144.38","141.28","89.06M","-0.93%"
"10/01/2021","142.65","141.90","142.92","139.11","94.64M","0.81%"
"10/04/2021","139.14","141.76","142.21","138.27","98.32M","-2.46%"
"10/05/2021","141.11","139.49","142.24","139.36","80.86M","1.42%"
"10/06/2021","142.00","139.47","142.15","138.37","83.22M","0.63%"
"10/07/2021","143.29","143.06","144.21","142.72","61.73M","0.91%"
"10/08/2021","142.90","144.03","144.18","142.56","58.77M","-0.27%"
"10/11/2021","142.81","142.27","144.81","141.81","64.45M","-0.06%"
"10/12/2021","141.51","143.23","143.25","141.04","73.04M","-0.91%"
"10/13/2021","140.91","141.24","141.40","139.20","78.76M","-0.42%"
"10/14/2021","143.76","142.11","143.88","141.51","69.91M","2.02%"
"10/15/2021","144.84","143.77","144.90","143.51","67.94M","0.75%"
"10/18/2021","146.55","143.45","146.84","143.16","85.59M","1.18%"
"10/19/2021","148.76","147.01","149.17","146.55","76.38M","1.51%"
"10/20/2021","149.26","148.70","149.75","148.12","58.42M","0.34%"
"10/21/2021","149.48","148.81","149.64","147.87","61.42M","0.15%"
"10/22/2021","148.69","149.69","150.18","148.64","58.88M","-0.53%"
"10/25/2021","148.64","148.68","149.37","147.62","50.72M","-0.03%"
"10/26/2021","149.32","149.33","150.84","149.01","60.89M","0.46%"
"10/27/2021","148.85","149.36","149.73","148.49","56.09M","-0.31%"
"10/28/2021","152.57","149.82","153.16","149.72","100.08M","2.50%"
"10/29/2021","149.80","147.21","149.94","146.41","124.95M","-1.82%"
"11/01/2021","148.96","148.99","149.70","147.80","74.59M","-0.56%"
"11/02/2021","150.02","148.66","151.57","148.65","69.12M","0.71%"
"11/03/2021","151.49","150.39","151.97","149.82","54.51M","0.98%"
"11/04/2021","150.96","151.58","152.43","150.64","60.39M","-0.35%"
"11/05/2021","151.28","151.89","152.20","150.06","65.46M","0.21%"
"11/08/2021","150.44","151.41","151.57","150.16","55.02M","-0.56%"
"11/09/2021","150.81","150.20","151.43","150.06","56.79M","0.25%"
"11/10/2021","147.92","150.02","150.13","147.85","65.19M","-1.92%"
"11/11/2021","147.87","148.96","149.43","147.68","41.00M","-0.03%"
"11/12/2021","149.99","148.43","150.40","147.48","63.80M","1.43%"
"11/15/2021","150.00","150.37","151.88","149.43","59.22M","0.01%"
"11/16/2021","151.00","149.94","151.49","149.34","59.26M","0.67%"
"11/17/2021","153.49","150.99","155.00","150.99","88.81M","1.65%"
"11/18/2021","157.87","153.71","158.67","153.05","137.83M","2.85%"
"11/19/2021","160.55","157.65","161.02","156.53","117.31M","1.70%"
"11/22/2021","161.02","161.68","165.70","161.00","117.47M","0.29%"
"11/23/2021","161.41","161.12","161.80","159.06","96.04M","0.24%"
"11/24/2021","161.94","160.75","162.14","159.64","69.46M","0.33%"
"11/26/2021","156.81","159.57","160.45","156.36","76.96M","-3.17%"
"11/29/2021","160.24","159.37","161.19","158.79","88.75M","2.19%"
"11/30/2021","165.30","159.99","165.52","159.92","174.05M","3.16%"
"12/01/2021","164.77","167.48","170.30","164.53","152.42M","-0.32%"
"12/02/2021","163.76","158.74","164.20","157.80","136.74M","-0.61%"
"12/03/2021","161.84","164.02","164.96","159.72","118.02M","-1.17%"
"12/06/2021","165.32","164.29","167.88","164.28","107.50M","2.15%"
"12/07/2021","171.18","169.08","171.58","168.34","120.41M","3.54%"
"12/08/2021","175.08","172.13","175.96","170.70","117.00M","2.28%"
"12/09/2021","174.56","174.91","176.75","173.92","108.92M","-0.30%"
"12/10/2021","179.45","175.21","179.63","174.69","115.40M","2.80%"
"12/13/2021","175.74","181.12","182.13","175.53","153.24M","-2.07%"
"12/14/2021","174.33","175.25","177.74","172.21","139.38M","-0.80%"
"12/15/2021","179.30","175.11","179.50","172.31","131.06M","2.85%"
"12/16/2021","172.26","179.28","181.14","170.75","150.19M","-3.93%"
"12/17/2021","171.14","169.93","173.47","169.69","195.92M","-0.65%"
"12/20/2021","169.75","168.28","170.58","167.46","107.50M","-0.81%"
"12/21/2021","172.99","171.55","173.20","169.12","91.19M","1.91%"
"12/22/2021","175.64","173.04","175.86","172.15","92.14M","1.53%"
"12/23/2021","176.28","175.85","176.85","175.27","68.36M","0.36%"
"12/27/2021","180.33","177.09","180.42","177.07","74.92M","2.30%"
"12/28/2021","179.29","180.16","181.33","178.53","79.14M","-0.58%"
"12/29/2021","179.38","179.33","180.63","178.14","62.35M","0.05%"
"12/30/2021","178.20","179.47","180.57","178.09","59.77M","-0.66%"
"12/31/2021","177.57","178.09","179.23","177.26","64.06M","-0.35%"
